Movie_ID	title	runtime	theatre_count
5339	grand jour le (france) (2015)	86.0	
5340	freeheld	103.0	5.0
5341	fathers and daughters	116.0	
5342	boomerang (2015)	101.0	
5343	christmas horror story a	107.0	
5344	beau dimanche un	95.0	
5345	bakuman		
5346	by our selves		
5347	true love ways	95.0	
5348	tian yan zhuan qi (china)(2015)	90.0	
5349	a napoli non piove mai (italy) (2015)		
5350	regression	106.0	
5351	singh is bliing		135.0
5352	puli		
5353	polar adventure (china)		
5354	adana isi (turkey) (2015)		
5355	may nai fai rang frer	117.0	
5356	love o2o (china)	105.0	
5357	i spit on your grave 3	91.0	
5358	king of prism by pretty rhythm (japan)	59.0	
5359	out of love (netherlands)	95.0	
5360	call of heroes (hong kong)	120.0	
5361	sausage party	85.0	3103.0
5362	art that nature makes an	75.0	
5363	petes dragon (2016)	103.0	3702.0
5364	never said goodbye (china)	100.0	
5365	line walker (hong kong)	109.0	
5366	diggers (russia)	80.0	
5367	ask nerede (turkey) (2015)	114.0	
5368	ruroni kenshin meiji kenkaku roman tan	135.0	
5369	vidas partidas (brazil) (2016)	90.0	
5370	victimas de tangalanga (argentina) (2016)	100.0	
5371	thirunaal (india)	137.0	
5372	sloboda pod nakladom (slovakia)		
5373	whole truth the	93.0	
5374	sieranevada (romania)	173.0	
5375	rudorufu to ippaiattena (japan)	90.0	
5376	remains the	93.0	
5377	permitidos (argentina) (2016)	106.0	
5378	nine lives (2016)	87.0	2264.0
5379	richard linklater dream is destiny	93.0	
5380	ni le ciel ni la terre (france)	104.0	1.0
5381	no quiero perderte nunca (spain)	77.0	
5382	occupation (australia)	119.0	
5383	midsummer nights dream a (2018)	105.0	
5384	milford graves full mantis (documentary) (2018)	91.0	1.0
5385	marsha hunts sweet adversity (documentary) (2018)	97.0	
5386	mejor verano de mi vida el (spain) (2018)	91.0	
5387	kapalak kizi (turkey) (2018)	96.0	
5388	mario (switzerland) (2018)	124.0	
5389	love of god (china) (2018)	95.0	
5390	kadai kutty singam (india) (2018)	149.0	
5391	jill bilcock dancing the invisible (australia) (2017)	78.0	
5392	hailongtun tusi fortress (china) (2018)	52.0	
5393	interrail (france) (2018)	91.0	
5394	forlorned the (2017)	86.0	
5395	genesis 2 0 (switzerland) (documentary) (2018)	112.0	
5396	gekijouban poketto monsuta minna no monogatari (japan)	112.0	
5397	downrange (japan) (2018)	90.0	
5398	ecole est finie l (france) (2018)	87.0	
5399	da er duo tu tu zhi mei shi ye feng kuang (china)	91.0	
5400	eighth grade (2018)	93.0	4.0
5401	wolf hunters (2017)	82.0	
5402	vikram vedha (india)	147.0	
5403	upa una pelicula argentina (argentina) (2007)	90.0	
5404	devils doorway the (uk) (2018)	76.0	
5405	tea pets (china)	98.0	
5406	thondimuthalam driksakshiyum (india)	135.0	
5407	son of bigfoot the (france)	92.0	
5408	sing song (netherlands)		
5409	scales mermaids are real	92.0	
5410	sara baras todas las voces (spain)	91.0	
5411	space between the (canada) (2017)	90.0	
5412	sales gosses (france)	88.0	
5413	saklambac olum oyunu (turkey)	85.0	
5414	omor shakhsiya (israel)	90.0	
5415	pulitzer at 100 the	91.0	1.0
5416	s de mi mi (china) (2017)	84.0	
5417	national theatre live angels in america part one millenium approaches (2017)		
5418	national theatre live angels in america part two perestroika (uk 2017)		
5419	mystery zone soul eating hill (china) (2017)	93.0	
5420	nahang e anbar 2 (iran)	86.0	
5421	ba la la xiao mo xian zhi mo jian gong zhu (china)(2015)		
5422	munna michael (india)	139.0	75.0
5423	club el	97.0	2.0
5424	un debut prometeur	90.0	
5425	walk the	124.0	448.0
5426	jiu ceng yao ta (china) (2015)	115.0	
5427	etiquette for mistresses (philippines)		
5428	martian the	130.0	3831.0
5429	belgian disaster		
5430	je suis a vous tout de suite	100.0	
5431	xia luo te fan nao (china)(2015)	98.0	22.0
5432	deux au carre	86.0	
5433	confession of a child of the century	121.0	
5434	eating happiness	90.0	
5435	chang jiang 7 hao chao meng te gong dui (china)(2015)	80.0	
5436	ventos de agosto (brazil) (2014)	77.0	
5437	me you and five bucks	94.0	1.0
5438	vampyres (spain)		
5439	roger waters the wall	133.0	
5440	unbranded	105.0	80.0
5441	reflektor tapes the		
5442	stonewall (2015)	129.0	129.0
5443	monumento la humanidad detras del concreto (argentina) (2016)	80.0	
5444	miss sixty (germany)		
5445	my best friends wedding (china 2016)	91.0	37.0
5446	misfortune (2016)	90.0	
5447	monumento (argentina) (2016)	77.0	
5448	maltrecho el (argentina) (2016)	65.0	
5449	long quan xiao zi (china) (2016)	98.0	
5450	lets be evil	83.0	
5451	little men (2016)	85.0	2.0
5452	minds eye the	87.0	
5453	how to be yours	113.0	
5454	gekijo ban kamen raida gosuto 100 no eyecon to gosuto unmei no shunkan (japan) (2016)	55.0	
5455	kasaba (india)	137.0	
5456	front cover	87.0	
5457	lang bing hou (china) (2016)	90.0	
5458	himitsu the top secret (japan) (2016)	148.0	
5459	golden doll the (china)	94.0	
5460	i love that crazy little thing (china)	95.0	
5461	five nights in maine	82.0	10.0
5462	emanet (turkey 2016)		
5463	cuerpos dociles los (argentina) (2016)	75.0	
5464	fever (india)	123.0	
5465	embers	86.0	
5466	dark money (2018)	98.0	1.0
5467	christ off (france) (2018)	91.0	
5468	angels on tap (2018)	75.0	
5469	davis way (documentary)	86.0	
5470	bende kal (turkey) (2018)	90.0	
5471	beautiful lie (china)	90.0	
5472	wij (netherlands)	90.0	
5473	soorma (india) (2018)	131.0	50.0
5474	rusalka ozero myortvykh (russia) (2018)	90.0	
5475	qie xiao jin jia de lu guan (taiwan) (2018)	120.0	
5476	a xiu luo (china)	141.0	
5477	7 splinters in time	75.0	
5478	muse drones world tour (netherlands) (2018)	87.0	
5479	king cohen the wild world of filmmaker larry cohen (documentary) (2018)	110.0	
5480	host of sparrows a (2018)	81.0	
5481	sikgu (south korea) (2017)	113.0	
5482	yo la busco (spain) (2018)	85.0	
5483	tej i love you (india) (2018)	122.0	
5484	tamara vol 2 (france) (2018)	102.0	
5485	whitney (whitney houston documentary)	120.0	451.0
5486	lipstick under my burka (india)		
5487	landline (2017)	96.0	4.0
5488	mahou shoujo ririkaru nanoha reflection (japan)	111.0	
5489	kuso	92.0	
5490	kiki ile miki alatura (turkey)	90.0	
5491	kokoro ga sakebitagatterunda (japan) (2017)	119.0	
5492	isla calaca (mexico)	80.0	
5493	killing ground (australia)	89.0	
5494	gracefield incident the	89.0	
5495	invierno llega despues del otono el (argentina) (2016)		
5496	ghost house (thailand)	89.0	
5497	fuzz the (2017)	87.0	2.0
5498	d p a detetives do predio azul o filme (brazil)	83.0	
5499	club de los 50 el (argentina) (2017)	78.0	
5500	first kill (2017)	97.0	
5501	program the (2015)	103.0	
5502	colle la (france)	91.0	
5503	prima luce la (italy) (2015)	106.0	
5504	bulonhan dangsin (south korea) (2017)	99.0	
5505	pilecki (poland)	80.0	
5506	palio	90.0	
5507	pan (2015)	111.0	3515.0
5508	much loved (france) (2015)	104.0	
5509	older than ireland (ireland) (2016)	81.0	
5510	orion the man who would be king	86.0	
5511	miss you already	112.0	384.0
5512	macbeth (2015)	110.0	5.0
5513	madimak carina nin gunlugu		
5514	mississippi grind	108.0	1.0
5515	krol zycia (poland)	97.0	
5516	limbo (norway) (2010)	105.0	
5517	l esigenza di unirmi ogni volta con te (italy) (2015)		
5518	keeping room the	95.0	2.0
5519	kis kisko pyaar karoon (india)	136.0	
5520	buddhas little finger	84.0	
5521	citizen soldier	95.0	
5522	bobby sands 66 days (uk)		
5523	brooklyn banker the	98.0	
5524	bella e perduta (italy)	87.0	
5525	voyage a travers le cinema francais (france)	195.0	3.0
5526	amateur night	93.0	
5527	poi e the story of our song (nz)	96.0	
5528	bazodee	90.0	
5529	time raiders (china)	123.0	
5530	holy working day (s korea)	83.0	
5531	kungfu boys (china)	98.0	
5532	choe ag ui yeo ja (s korea)	93.0	
5533	xia you qiao mu (china)	93.0	9.0
5534	zipi y zape y la isla del capitan (spain) (2016)	105.0	
5535	yoga hosers (2016)	88.0	
5536	yugo and lala 3 (china) (2016)	82.0	
5537	swimming with men (uk) (2018)	97.0	31.0
5538	suicide squad	123.0	4255.0
5539	return (china)(2018)	90.0	
5540	sorry to bother you (2018)	105.0	16.0
5541	re loca (argentina) (2018)	94.0	
5542	sunset society (2018)	90.0	
5543	shelter (israel)	93.0	
5544	postcards from the 48 (uk) (2018)	104.0	
5545	paisaje (argentina) (2018)	67.0	
5546	paris opera ballet pite perez shechter thierree (2018)	175.0	
5547	nuit a devore le monde la (france)	94.0	
5548	no postage necessary (2018)	104.0	
5549	omision la (argentina) (2018)	90.0	
5550	new happy dad and son 3 adventure in russia (china)	80.0	
5551	nico 1988 (italy)	93.0	2.0
5552	nankana (india) (2018)	126.0	
5553	na band na baraati (pakistan)	130.0	
5554	mulheres alteradas (brazil) (2018)	87.0	
5555	mr chandramouli (india) (2018)	139.0	
5556	more you ignore me the (uk) (2018)	98.0	
5557	met opera eugene onegin (2018)		
5558	black prince the (2017)	118.0	
5559	bezm i ezel (turkey)	83.0	
5560	awaken the shadowman	90.0	
5561	nijiiro days (japan) (2018)	109.0	
5562	moss (2018)	81.0	
5563	andre rieus 2017 maastricht concert (netherlands)		
5564	valerian and the city of a thousand planets (france)	129.0	3553.0
5565	amityville the awakening	87.0	10.0
5566	4th the	80.0	
5567	girls trip	122.0	2591.0
5568	walk with me (uk)	88.0	
5569	dinosaur island (oz) (2014)	82.0	
5570	life of the party (australia)	83.0	
5571	santoalla	82.0	1.0
5572	fu zi xiong bing (china)	105.0	
5573	shanguang shaonu (china)	103.0	
5574	dunkirk (2017)	107.0	3720.0
5575	xiu chun dao ii xiu luo zhan chang (china)	121.0	2.0
5576	vive por mi (mexico)	105.0	
5577	wish upon (2017)	89.0	2250.0
5578	wukong (china)	130.0	
5579	wrong light the	78.0	1.0
5580	treblinka (portugal)	61.0	
5581	just jim		
5582	war for the planet of the apes	142.0	4022.0
5583	ji geum eun mat go geu ddae neun teul li da	121.0	2.0
5584	kaun kare insaaf		
5585	julija in alfa romeo		
5586	incompresa (italy)	103.0	
5587	hombre que quiso ser segundo el (spain) (2015)	90.0	
5588	hitting the apex	138.0	
5589	forever (2015)	95.0	1.0
5590	jawani phir nahi ani (pakistan)	155.0	
5591	holland natuur in de delta (netherlands) (2015)	96.0	
5592	globe on screen macbeth		
5593	world cup 66 minute by minute (uk)	180.0	
5594	viral	89.0	
5595	tallulah	151.0	
5596	finders keepers (2015)	82.0	5.0
5597	shin godzilla (japan)	120.0	34.0
5598	seo ul yeok (s korea)		
5599	ride le (nz)	90.0	
5600	night watchman the la mina (spain)	94.0	
5601	sezn mka(czech rep)		
5602	retorno de don luis el (argentina) (2016)	72.0	
5603	land the (2016)	104.0	2.0
5604	intent the (uk)		
5605	indignation	110.0	4.0
5606	into the forest	101.0	15.0
5607	miss sharon jones	93.0	1.0
5608	francesito un documental imposible sobre enrique pichon riviere el (argentina) (2016)	85.0	
5609	gleason	110.0	9.0
5610	fall the (uk 2016)	90.0	
5611	guibord s en va t en guerre (canada)	108.0	
5612	home alone (china) (2016)		
5613	equity (2016)	100.0	4.0
5614	du zhong du (china) (2016)	93.0	
5615	dishoom (india)	124.0	113.0
5616	devils dolls the	86.0	
5617	mes freres (france) (2018)	105.0	
5618	leviano (portugal)	102.0	
5619	leitis (lithuania) (2018)		
5620	karantina xii (turkey) (2018)	88.0	
5621	lighthouse the (uk)	98.0	
5622	joueurs (france)	105.0	
5623	kona fer i strio (iceland) (2018)	100.0	5.0
5624	dua et kardeiz (turkey) (2018)	97.0	
5625	dossier mona lina le (israel) (2018)	93.0	
5626	fridge horror (china)	92.0	
5627	jean francois y el sentido de la vida (spain) (2018)	85.0	
5628	do not miss it (china)	99.0	
5629	capt n sharky (germany) (2018)	73.0	
5630	azote el (argentina) (2017)		
5631	au poste (france) (2018)	73.0	
5632	locos de amor 2 (peru) (2018)	104.0	
5633	second the (2018 australia)	94.0	
5634	jefe (spain) (2018)	89.0	
5635	first purge the	97.0	3031.0
5636	music box the (italy) (2018)	83.0	
5637	svet podle daliborka (cz)	105.0	
5638	ant man and the wasp	118.0	4206.0
5639	staging post the (australia)	65.0	
5640	shot caller	121.0	
5641	skyscraper	103.0	3782.0
5642	byeonsan (south korea) (2018)	123.0	
5643	persian connection the	103.0	
5644	shamanthakamani (india)	130.0	
5645	paming boijeu (south korea) (2017)	98.0	
5646	nogemu noraifu zero (japan)	110.0	
5647	oleg y las raras artes (spain)	70.0	
5648	mujer fantastica una (chile)	104.0	5.0
5649	shab (india)	108.0	
5650	meow (hong kong)	109.0	
5651	mission pays basque (france)	100.0	
5652	man underground	95.0	3.0
5653	love icon (india)	90.0	
5654	however (2017)	95.0	
5655	gran circo pobre de timoteo el (chile) (2014)	75.0	
5656	gintama (japan)	130.0	
5657	drunk stoned brilliant dead the story of the national lampoon	92.0	1.0
5658	gyakusatsu kikan (japan)	115.0	
5659	di san zhong ai qing (china)	113.0	
5660	desconocido el		
5661	de chica en chica (spain) (2015)	88.0	
5662	chucks		
5663	boruto naruto the movie (japan)	100.0	155.0
5664	born to dance	96.0	
5665	becoming bulletproof	80.0	
5666	cut snake	94.0	2.0
5667	pian jia bu liu (china) (2017)	92.0	
5668	8 tiros		
5669	99 homes	110.0	2.0
5670	pay the ghost	94.0	
5671	long way home the (korea)		
5672	truman (spain)	108.0	3.0
5673	klovn forever	99.0	5.0
5674	mo jing (china)(2015)	90.0	
5675	jagga jasoos (india)	161.0	210.0
5676	ashby	102.0	15.0
5677	intern the	121.0	3305.0
5678	ahwak		
5679	cafard	86.0	
5680	hotel transylvania 2	89.0	3754.0
5681	gang jiong (china)	113.0	28.0
5682	accidental detective the (korea)		
5683	busy night a (china)	91.0	
5684	baobei dang jia (china)	95.0	
5685	green inferno the	103.0	1540.0
5686	carmina y amen (spain) (2014)	100.0	
5687	author the jt leroy story	110.0	5.0
5688	bambukat (india)		
5689	anuraga karikkin vellam (india)	128.0	
5690	ants on a shrimp	93.0	
5691	meester kikker (netherlands)	85.0	
5692	hectic knife	82.0	
5693	bad moms	101.0	3215.0
5694	tunnel (south korea)	127.0	36.0
5695	feng shen bang (hong kong)	109.0	54.0
5696	nerve	96.0	2538.0
5697	on meditation	65.0	
5698	lao a yi (china)		
5699	guk ga dae pyo 2 (south korea)		
5700	whisper the (china) (2016)	98.0	
5701	at cafe 6 (taiwan)	103.0	
5702	deok hye ong ju (south korea)	127.0	1.0
5703	ucitelka (slovakia)	103.0	5.0
5704	the killing of tony blair (uk)		
5705	senso 45 (italy)	128.0	
5706	paula (germany)	123.0	
5707	one piece film gold (japan)	120.0	
5708	carmen (germany)		
5709	one night only (2016 china)	102.0	
5710	quitters (2016)	95.0	
5711	wo bi shi yao shen (china) (2018)	96.0	2.0
5712	way out a (china) (2018)	94.0	
5713	zagros (belgium) (2018)	102.0	
5714	underground snatch (china) (2018)	98.0	
5715	woman walks ahead	101.0	2.0
5716	time trial (uk)	82.0	
5717	ti te queria encontrar a (mexico) (2018)	98.0	
5718	summer of 67 (2018)	83.0	1.0
5719	sore ike anpanman kagayake kurun to inochi no hoshi (japan) (2018)	62.0	
5720	three identical strangers (2018)	96.0	5.0
5721	tim (turkey) (2018)		
5722	somos tr3s (argentina) (2018)	89.0	
5723	reina de corazones (argentina) (2016)	82.0	
5724	sevimli emojiler 2 (turkey) (2018)	80.0	
5725	redbad (netherlands) (2018)	160.0	
5726	qing chun bu liu bai (china) (2018)	97.0	
5727	sessiz ol (turkey) (2018)	73.0	
5728	opera house the	111.0	
5729	panku zamurai kirarete soro (japan) (2018)	130.0	
5730	patrick (uk)	94.0	
5731	nidos desnudos (spain) (2018)	75.0	
5732	oh mammy blue (spain) (2018)	95.0	
5733	mothers daughters and other issues (argentina) (2018)	74.0	
5734	mission kathmandu the adventures of nelly and simon (canada) (2018)	85.0	
5735	fist and faith (china)	110.0	
5736	gecmis (turkey)	101.0	
5737	durak (turkey)	85.0	
5738	ensayo de despedida (argentina) (2016)	75.0	
5739	debut el (spain)	63.0	
5740	da hu fa (china)	95.0	
5741	chasing coral (documentary)	93.0	
5742	channa mereya (india)	132.0	
5743	gekijouban poketto monsuta kimi ni kimeta (japan)	112.0	
5744	carne propia (argentina) (2017)	73.0	
5745	cantantes en guerra (argentina) (2017)		
5746	birthright a war story (documentary)	105.0	1.0
5747	blokbaster (russia)	83.0	
5748	between worlds (israel) (2017)	90.0	
5749	belief the possession of janet moses (new zealand)	89.0	
5750	battle scars (2017)	94.0	
5751	black and white stripes the juventus story (italy)	129.0	
5752	brigsby bear	97.0	3.0
5753	chernaya voda (russia)	113.0	
5754	victor young perez (france)	110.0	
5755	avant la fin de l ete (france)	80.0	
5756	axolotl overkill (germany)	94.0	
5757	loving vincent	95.0	1.0
5758	last season the	78.0	
5759	eno peter grimes		
5760	nan zuo nv you (china)(2015)		
5761	almost sunrise (2017)	98.0	
5762	war pigs	91.0	
5763	warx2	117.0	
5764	virus de la por el (spain) (2015)	75.0	
5765	uncle john	114.0	
5766	trisha illana nayanthara		
5767	songs from the north	72.0	
5768	tutte lo vogliono (italy) (2015)	85.0	
5769	saihate nite (japan) (2015)	118.0	
5770	some kind of hate	83.0	
5771	syrian love story a		
5772	ren pi pin tu (china)(2015)		
5773	racing extinction	94.0	
5774	pescado rabioso una utopia incurable (argentina) (2012)	56.0	
5775	per amor vostro (italy) (2015)	110.0	
5776	pursuit (ireland) (2015)	96.0	
5777	prophets prey	105.0	1.0
5778	olvidados (bolivia)	110.0	1.0
5779	navaja de don juan la	107.0	
5780	mi amiga del parque (argentina) (2015)	86.0	
5781	messenger the (uk)	101.0	
5782	min lilla syster		
5783	ming of harlem twenty one storeys in the air (uk)	71.0	
5784	needhi singh (india)	120.0	
5785	old aunt (2016)		
5786	kobiety bez wstydu (poland)		
5787	luna su torino la (italy) (2014)	94.0	
5788	kanli girdap (turkey)		
5789	juvenile advisor of dayu treasure (china) (2016)		
5790	madaari	144.0	
5791	k shop (uk)	120.0	
5792	imagine you and me (philippines)	120.0	
5793	horror love story death road (china) (2016)		
5794	god bless ozzy osbourne		
5795	hooligan sparrow	83.0	
5796	fight valley	90.0	
5797	entre idas e vindas (brazil)(2016)	100.0	
5798	dont worry baby	87.0	
5799	dont think twice (2016)	92.0	1.0
5800	childhood of a leader the	116.0	
5801	bobby the hedgehog (china)	94.0	
5802	carer the (uk)	89.0	1.0
5803	beta test	88.0	18.0
5804	around china with a movie camera (uk)	68.0	
5805	batman the killing joke	76.0	
5806	mae so ha uma (brazil)	82.0	1.0
5807	malan flower blooms (china)	91.0	
5808	love all you have left (2018)	90.0	
5809	legend of muay thai 9 satra the (thailand)	102.0	
5810	meine teuflisch gute freundin (germany) (2018)	100.0	
5811	jeannette l enfance de jeanne d arc (france) (2017)	105.0	
5812	leave no trace (2018)	108.0	9.0
5813	hover (2018)		
5814	gui hua (china) (2018)	92.0	
5815	happy planet tale of boy 36 (china)	90.0	
5816	game changers (game show documentary)	120.0	
5817	el llamado del desierto (l appel du desert) (argentina) (2018)	90.0	
5818	couteau dans le coeur un (france) (2018)	110.0	2.0
5819	formentera lady (spain) (2018)	85.0	
5820	everybodys talking about jamie (2018 united kingdom)	160.0	
5821	calling all earthlings (documentary) (2018)	77.0	
5822	casi 40 (spain) (2018)	83.0	
5823	anna karenina the musical (russia)(2018)	132.0	
5824	chicken girls the movie	69.0	
5825	ee nagaraniki emaindi (india) (2018)	122.0	
5826	vinterbrodre (denmark)	94.0	
5827	affames les (france) (2018)	95.0	
5828	budapest (france) (2018)	102.0	
